id,nome,preco,categoria,marca,imagem,descricao_resumida,descricao_completa,estoque
Cremes_9,Creme Gingham Gorgeous (Bisnaga) 226g,"120,00",Cremes,,313-creme-gingham-gorgeous-bisnaga-226g.png,,,0
Cremes_10,Creme Idole (Bisnaga) 200ml,"399,00",Cremes,,557-creme-idole-200ml-bisnaga.png,,,0
Cremes_11,Creme In The Stars (Bisnaga) 226g,"120,00",Cremes,,314-creme-in-the-stars-bisnaga-226g.png,,,5
Cremes_12,Creme Inspiração Club De Nuit Intense Man 200ml,"105,00",Cremes,,277-creme-inspira-o-club-de-nuit-intense-man-200ml.png,,,0
Cremes_13,Creme Inspiração My Way (Bisnaga) 200ml,"82,50",Cremes,,226-creme-inspira-o-my-way-bisnaga-200ml.png,,,5
Cremes_14,Creme Into The Night (Bisnaga) 226g,"120,00",Cremes,,315-creme-into-the-night-bisnaga-226g.png,,,5
Cremes_15,Creme Pure Wonder,"120,00",Cremes,,316-creme-pure-wonder.png,,,0
Cremes_16,Creme Rush,"142,50",Cremes,,391-creme-rush.png,,,5
Cremes_17,Creme Strawberries & Champagne Archives Collection,"165,00",Cremes,,437-creme-strawberries-champagne-archives-collection.png,,,5
Cremes_18,Creme Sweet Pea,"120,00",Cremes,,317-creme-sweet-pea.png,,,0
Cremes_19,Creme Temptation,"142,50",Cremes,,392-creme-temptation.png,,,5
Cremes_20,Creme Warm Vanilla Sugar 226ml,"120,00",Cremes,,318-creme-warm-vanilla-sugar-226ml.png,,,5
IMPORTADO_368,Cuba Altus Masculino EDT 100ml,"75,00",Importados,,205-cuba-altus-m-edt-100ml.png,,,0
IMPORTADO_369,Cuba Black 100ml (Azzaro),"75,00",Importados,,206-cuba-black-100ml-azzaro.png,,,5
IMPORTADO_370,Cuba Exclusive Feminino EDP 100ml (Prada / Montale),"75,00",Importados,,207-cuba-exclusive-f-edp-100ml-prada-montale.png,,,5
IMPORTADO_371,Cuba Blossom Feminino 100ml (Gucci Bloom),"75,00",Importados,,208-cuba-f-blossom-100ml-gucci-bloom.png,,,5
IMPORTADO_372,Cuba Fierce Masculino 100ml (Abercrombie),"75,00",Importados,,209-cuba-fierce-m-100ml-abercrombie.png,,,5
IMPORTADO_373,Cuba Gold 100ml (Le Male),"75,00",Importados,,210-cuba-gold-100ml-le-male.png,,,0
IMPORTADO_374,Cuba VIP Masculino 100ml (212 VIP Men),"75,00",Importados,,211-cuba-m-vip-100ml-vip-men.png,,,0
IMPORTADO_375,Cuba Royal 100ml (One Million),"75,00",Importados,,212-cuba-royal-100ml-one-million.png,,,0
IMPORTADO_376,Cuba Trouble Feminino 100ml (Good Girl),"75,00",Importados,,213-cuba-trouble-f-100ml-good-girl.png,,,0
IMPORTADO_377,Cuba Winner 100ml,"75,00",Importados,,214-cuba-winner-100ml.png,,,5
IMPORTADO_378,D&G The One Masculino EDP 100ml,"616,00",Importados,,631-d-g-the-one-edp-masculino-100ml.png,,,5
IMPORTADO_379,Delina Exclusif Parfums De Marly 75ml,"2295,00",Importados,,767-delina-exclusif-parfums-de-marly-75ml.png,,,5
IMPORTADO_380,Delina Parfums De Marly 75ml,"2268,00",Importados,,763-delina-parfums-de-marly-75ml.png,,,5
IMPORTADO_381,Dior Addict Lip Glow Oil,"300,00",Importados,,508-dior-addict-lip-glow-oil.png,,,0
IMPORTADO_382,Dolce & Gabbana Pour Homme Intenso 200ml,"672,00",Importados,,657-dolce-e-gabbana-pour-homme-intenso-200ml.png,,,5
IMPORTADO_383,Dolce & Gabbana Light Blue 100ml (Nova Embalagem),"644,00",Importados,,645-dolce-gabbana-lighit-blue-100-ml-nova-embalagem.png,,,5
IMPORTADO_384,Versace Dylan Blue Pour Femme 30ml,"343,00",Importados,,538-dylan-blue-pour-femme-30ml.png,,,5
TESTER_1,Tester 212 Sexy Feminino 100ml,"574,00",Testers,,609-tester-212-sexy-feminino-100ml.png,,,5
TESTER_2,Tester 212 VIP Feminino 80ml,"560,00",Testers,,600-tester-212-vip-feminino-80ml.png,,,5
TESTER_3,Tester Bad Boy EDT 100ml,"532,00",Testers,,588-tester-bad-boy-edt-100ml.png,,,0
TESTER_4,Tester Bade'e Al Oud Oud For Glory 100ml,"157,50",Testers,,,,,0
TESTER_5,Tester Burberry Her EDP Intense 100ml,"602,00",Testers,,626-tester-burberry-her-edp-intense-100ml.png,,,5
TESTER_6,Tester Burberry Her Parfum 100ml,"602,00",Testers,,627-tester-burberry-her-parfum-100ml.png,,,5
TESTER_7,Tester Bvlgari Aqva EDT 100ml,"588,00",Testers,,618-tester-bvlgari-aqua-edt-100ml.png,,,5
TESTER_8,Tester Bvlgari Man In Black 100ml,"700,00",Testers,,678-tester-bvlgari-man-in-black-100ml.png,,,5
TESTER_9,Tester Bvlgari Pour Homme EDP 100ml,"630,00",Testers,,641-tester-bvlgari-pour-homme-edp-100ml.png,,,5
TESTER_10,Tester Bvlgari Pour Homme EDT 100ml,"532,00",Testers,,589-tester-bvlgari-pour-homme-edt-100ml.png,,,5
TESTER_11,Tester Bvlgari Rose Goldea Blossom Delight 75ml,"588,00",Testers,,619-tester-bvlgari-rose-goldea-blossom-delight-75ml.png,,,5
TESTER_12,Tester CH Men 100ml,"504,00",Testers,,581-tester-ch-men-100ml.png,,,5
TESTER_13,Tester Ciclo Mini Bee (Ovelha) 100ml,"45,00",Testers,,058-tester-ciclo-mini-bee-ovelha-100ml.png,,,0
TESTER_14,Tester Ciclo Mini Bela 100ml,"45,00",Testers,,059-tester-ciclo-mini-bela-100ml.png,,,0
TESTER_15,Tester Ciclo Mini Mel 100ml,"45,00",Testers,,060-tester-ciclo-mini-mel-100ml.png,,,0
TESTER_16,Tester Ciclo Mini Pinguim 100ml,"45,00",Testers,,061-tester-ciclo-mini-pinguim-100ml.png,,,5
TESTER_17,Tester Ciclo Mini Quequé 100ml,"45,00",Testers,,062-tester-ciclo-mini-quequ-100ml.png,,,0
TESTER_18,Tester Ciclo Mini Raposete 100ml,"45,00",Testers,,063-tester-ciclo-mini-raposete-100ml.png,,,5
TESTER_19,Tester Ciclo Mini Rino 100ml,"45,00",Testers,,064-tester-ciclo-mini-rino-100ml.png,,,5
TESTER_20,Tester Ciclo Mini Ursolina 100ml,"45,00",Testers,,065-tester-ciclo-mini-ursolina-100ml.png,,,5
TESTER_21,Tester D&G Pour Homme 125ml,"420,00",Testers,,561-tester-d-g-pour-homme-125ml.png,,,5
TESTER_22,Tester Fakhar Rose 100ml,"225,00",Testers,,482-tester-fakhar-ros-100-ml.png,,,5
TESTER_23,Tester Fame EDP 80ml,"560,00",Testers,,601-tester-fame-edp-80ml.png,,,0
TESTER_24,Tester Fame In Love EDP 80ml,"658,00",Testers,,654-tester-fame-in-love-edp-80ml.png,,,5
TESTER_25,Tester Gucci Guilty Elixir De Parfum Masculino 60ml,"616,00",Testers,,633-tester-gucci-guilty-elixir-de-parfum-masculino-60ml.png,,,5
TESTER_26,Tester Idole EDP 50ml,"476,00",Testers,,575-tester-idole-edp-50ml.png,,,0
TESTER_27,Tester Invictus Elixir 100ml,"574,00",Testers,,610-tester-invictus-elixir-100ml.png,,,0
TESTER_28,Tester Issey Miyake Pour Homme 125ml,"329,00",Testers,,531-tester-issey-miyake-pour-homme-125ml.png,,,5
TESTER_29,Tester Jo Malone English Pear 100ml,"877,50",Testers,,721-tester-j-malone-english-pear-100-ml.png,,,0
TESTER_30,Tester Jean Paul Gaultier La Belle 100ml,"588,00",Testers,,620-tester-jpg-la-belle-100ml.png,,,0
TESTER_31,Tester La Belle Rosea EDP 100ml,"672,00",Testers,,662-tester-la-belle-rosea-edp-100ml.png,,,0
TESTER_32,Tester La Vie Est Belle 75ml,"546,00",Testers,,593-tester-la-vie-est-belle-75ml.png,,,5
TESTER_33,Tester Le Beau Le Parfum 125ml,"560,00",Testers,,602-tester-le-beau-le-parfum-125ml.png,,,5
TESTER_34,Tester Le Male Elixir Absolu 125ml,"602,00",Testers,,628-tester-le-male-elixir-absolu-125ml.png,,,5
TESTER_35,Tester Le Male Le Parfum 125ml,"546,00",Testers,,594-tester-le-male-le-parfum-125ml.png,,,0
TESTER_36,Tester Libre Absolu Platine 90ml,"972,00",Testers,,731-tester-libre-absolu-platine-90ml.png,,,5
TESTER_37,Tester Libre Berry Crush EDP 90ml,"877,50",Testers,,722-tester-libre-berry-crush-edp-90ml.png,,,5
TESTER_38,Tester Libre EDP 90ml,"756,00",Testers,,691-tester-libre-edp-90ml.png,,,0
TESTER_39,Tester My Way EDP 90ml,"686,00",Testers,,669-tester-my-way-edp-90ml.png,,,5
TESTER_40,Tester Nautica Voyage 100ml,"120,00",Testers,,333-tester-nautica-voyage-100ml.png,,,5
TESTER_41,Tester Olympea Elixir EDP 80ml,"644,00",Testers,,648-tester-olympea-elixir-edp-80ml.png,,,5
TESTER_42,Tester One Million Royal 100ml,"476,00",Testers,,576-tester-one-million-royal-100ml.png,,,5
TESTER_43,Tester Phantom Elixir Masculino 100ml,"560,00",Testers,,603-tester-phantom-elixir-masc-100ml.png,,,5
TESTER_44,Tester Phantom In Red 100ml,"602,00",Testers,,629-tester-phantom-in-red-100ml.png,,,5
TESTER_45,Tester Scandal Elixir Masculino 100ml,"672,00",Testers,,663-tester-scandal-elixir-masc-100ml.png,,,5
TESTER_46,Tester Silver Scent 100ml,"180,00",Testers,,452-tester-silver-scent-100ml.png,,,5
TESTER_47,Tester Silver Scent Intense 100ml,"195,00",Testers,,462-tester-silver-scent-intense-100ml.png,,,5
TREE_HURT_1,Esfoliante Aurora Nights,"127,50",Tree Hurt,,342-esfoliante-aurora-nigths.png,,,5
TREE_HURT_2,Esfoliante Coco Colada,"127,50",Tree Hurt,,343-esfoliante-coco-colada.png,,,0
TREE_HURT_3,Esfoliante Desert Haze,"127,50",Tree Hurt,,344-esfoliante-desert-haze.png,,,5
TREE_HURT_4,Esfoliante Dragon Fruit,"127,50",Tree Hurt,,345-esfoliante-dragon-fruit.png,,,5
TREE_HURT_5,Esfoliante Electric Beach,"127,50",Tree Hurt,,346-esfoliante-eletric-beach.png,,,5
TREE_HURT_6,Esfoliante Jelly Bear,"127,50",Tree Hurt,,347-esfoliante-jelly-bear.png,,,5
TREE_HURT_7,Esfoliante Lotus Water,"127,50",Tree Hurt,,348-esfoliante-lotus-water.png,,,5
TREE_HURT_8,Esfoliante Moonlight Glow,"127,50",Tree Hurt,,349-esfoliante-moonlight-glow.png,,,5
TREE_HURT_9,Esfoliante Ocean Glow,"127,50",Tree Hurt,,350-esfoliante-ocean-glow.png,,,5
TREE_HURT_10,Esfoliante Papaya Paradise,"127,50",Tree Hurt,,351-esfoliante-papaya-paradise.png,,,5
TREE_HURT_11,Esfoliante Passionfruit Sol,"127,50",Tree Hurt,,352-esfoliante-passionfruit-sol.png,,,5
TREE_HURT_12,Esfoliante Peach Sorbet,"127,50",Tree Hurt,,353-esfoliante-peach-sorbet.png,,,0
TREE_HURT_13,Esfoliante Peppermint Pearl,"127,50",Tree Hurt,,354-esfoliante-peppermint-pearl.png,,,0
TREE_HURT_14,Esfoliante Raspberry,"127,50",Tree Hurt,,355-esfoliante-raspberry.png,,,5
TREE_HURT_15,Esfoliante Sunkissed Poppy,"127,50",Tree Hurt,,356-esfoliante-sunkissed-poppy.png,,,5
TREE_HURT_16,Esfoliante Tangerine,"127,50",Tree Hurt,,357-esfoliante-tangerine.png,,,5
TREE_HURT_17,Esfoliante Tropic Glow,"127,50",Tree Hurt,,358-esfoliante-tropic-glow.png,,,5
TREE_HURT_18,Esfoliante Tropical Mango,"127,50",Tree Hurt,,359-esfoliante-tropical-mango.png,,,5
TREE_HURT_19,Esfoliante Blue Lagoon,"127,50",Tree Hurt,,360-esfoliantes-blue-lagoon.png,,,0
TREE_HURT_20,Sabonete Butterfly 295ml,"120,00",Tree Hurt,,325-sabonete-butterfly-295ml.png,,,5
TREE_HURT_21,Sabonete Champagne Toast 295ml,"120,00",Tree Hurt,,326-sabonete-champagne-toast-295ml.png,,,5
TREE_HURT_22,Sabonete Gingham 295ml,"120,00",Tree Hurt,,327-sabonete-gingham-295ml.png,,,5
TREE_HURT_23,Sabonete Gingham Gorgeous 295ml,"120,00",Tree Hurt,,328-sabonete-gingham-gorgeous-295ml.png,,,5
TREE_HURT_24,Sabonete Into The Night 295ml,"120,00",Tree Hurt,,329-sabonete-into-the-night-295ml.png,,,5
TREE_HURT_25,Sabonete Pink Hibiscus 532ml,"127,50",Tree Hurt,,370-sabonete-pink-hibiscus-532ml.png,,,0
TREE_HURT_26,Sabonete Pure Wonder 295ml,"120,00",Tree Hurt,,330-sabonete-pure-wonder-295ml.png,,,5
TREE_HURT_27,Sabonete Warm Vanilla Sugar 295ml,"120,00",Tree Hurt,,331-sabonete-warm-vanilla-sugar-295ml.png,,,5
TREE_HURT_28,Esfoliante Pink Hibiscus,"127,50",Tree Hurt,,361-esofiliante-pink-hibiscus.png,,,5
BRAND_G_18,G-069 Tresor La Nuit 80ml,"199,10",Brand Collection 80ML - 100ML,,444-g-069-tresor-la-nuit-80ml.png,,,5
IMPORTADO_385,Euphoria Feminino EDP 100ml,"504,00",Importados,,580-euphoria-feminino-edp-100ml.png,,,0
IMPORTADO_386,Eva Aura Arqus,"195,00",Importados,,458-eva-aura-arqus.png,,,0
ARABE_200,Fakhar Gold 100ml,"225,00",Árabes,,477-fakhar-gold-100ml.png,,,5
IMPORTADO_387,Fame Feline EDP 80ml,"1107,00",Importados,,740-fame-feline-edp-80ml.png,,,0
IMPORTADO_388,Fantasy Did It Again 100ml,"294,00",Importados,,515-fantasy-did-it-again-100ml.png,,,5
IMPORTADO_389,Fayora Oshino 100ml (La Bomba),"329,00",Importados,,529-fayora-oshino-100ml-la-bomba.png,,,5
IMPORTADO_390,Gabrielle Chanel Essence EDP 100ml,"1282,50",Importados,,749-gabrielle-chanel-essence-edp-100ml.png,,,0
IMPORTADO_391,God Of Fire 50ml Stephane Humbert Lucas,"2025,00",Importados,,760-god-of-fire-50ml-stephane-humbert-lucas.png,,,5
IMPORTADO_392,Good Girl Polka Paradise 80ml,"812,00",Importados,,704-good-girl-polka-paradise-80ml.png,,,5
IMPORTADO_393,Gucci Flora EDP Intense 100ml,"770,00",Importados,,695-gucci-flora-edp-intense-100ml.png,,,5
IMPORTADO_394,Gucci Flora EDP Intense Feminino 50ml,"672,00",Importados,,658-gucci-flora-edp-intense-50ml-fem.png,,,5
IMPORTADO_395,Habik 100ml,"301,00",Importados,,521-habik-100ml.png,,,5
IMPORTADO_396,Hawas Elixir EDP 100ml,"329,00",Importados,,530-hawas-elixir-edp-100ml.png,,,5
IMPORTADO_397,Carolina Herrera EDT 100ml,"546,00",Importados,,591-herrera-edt-100ml.png,,,5
IMPORTADO_398,Carolina Herrera For Men EDT 100ml,"406,00",Importados,,558-herrera-for-men-edt-100ml.png,,,5
IMPORTADO_399,Hidratante Moonlight Glow,"127,50",Importados,,362-hidratante-moonlight-glow.png,,,5
IMPORTADO_400,Hidratante Moroccan Rose,"127,50",Importados,,363-hidratante-moroccan-rose.png,,,5
IMPORTADO_401,Hidratante Passion Fruit,"127,50",Importados,,364-hidratante-passion-fruit.png,,,0
IMPORTADO_402,Hidratante Tropic Glow,"127,50",Importados,,365-hidratante-tropic-glow.png,,,0
IMPORTADO_403,Hidratante Vanilla 240g,"127,50",Importados,,366-hidratante-vanilla-240g.png,,,5
IMPORTADO_404,Hidratante Watermelon (Melancia),"127,50",Importados,,367-hidratante-watermelon-melancia.png,,,5
IMPORTADO_405,Hugo Boss Bottled Elixir 100ml,"672,00",Importados,,659-hugo-boss-bottled-elixir-100ml.png,,,5
IMPORTADO_406,Hugo Boss Bottled Night EDT 100ml,"392,00",Importados,,554-hugo-boss-bottled-night-edt-100ml.png,,,5
IMPORTADO_407,Hugo Man Hugo Boss EDT 125ml,"378,00",Importados,,549-hugo-man-hugo-boss-edt-125ml.png,,,5
IMPORTADO_408,Idole Peach'N Roses 100ml,"904,50",Importados,,724-idole-peach-n-roses-100ml.png,,,5
IMPORTADO_409,Inspiração Atheeri EDP 30ml Afeer,"60,00",Importados,,154-inspira-o-atheeri-edp-30ml-afeer.png,,,0
IMPORTADO_410,Irresistible EDP 80ml,"763,00",Importados,,692-irresistible-edp-80ml.png,,,5
IMPORTADO_411,Irresistible Nectar 80ml,"742,00",Importados,,686-irresistible-nectar-80ml.png,,,5
IMPORTADO_412,Island Bliss 15ml,"30,00",Importados,,005-island-bliss-15ml.png,,,5
IMPORTADO_413,Jean Paul Gaultier Le Male Elixir 125ml + Sabonete 75ml,"742,00",Importados,,687-j-p-g-le-male-elixir-125ml-sabonete-75ml.png,,,5
IMPORTADO_414,Jean Paul Gaultier Ultra Male Masculino 125ml,"574,00",Importados,,605-j-p-g-ultra-male-m-125ml.png,,,5
IMPORTADO_415,Jorge Di Profumo 100ml (Acqua Di Gio Parfum),"202,50",Importados,,463-jorge-di-profumo-100ml-acqua-di-gio-parfum.png,,,0
IMPORTADO_416,Jorge Di Profumo Deep Blue 100ml,"180,00",Importados,,451-jorge-di-profumo-deep-blue-100ml.png,,,0
IMPORTADO_417,Khamrah Qahwa EDP 100ml,"476,00",Importados,,572-khamrah-waha-edp-100ml.png,,,0
IMPORTADO_418,King Of Arabia 100ml (+ 4 Decants),"308,00",Importados,,523-king-of-arabia-100ml-4-decants.png,,,5
IMPORTADO_419,Kit 12 Vidros Para Decant 10ml,"90,00",Importados,,248-kit-12-vidros-pra-decante-10-ml.png,,,5
IMPORTADO_420,Kit Adidas Goal EDT 100ml + Desodorante 150ml,"165,00",Importados,,447-kit-adidas-goal-edt-100ml-desod-150ml.png,,,5
IMPORTADO_421,Kit Azzaro Wanted EDT Masculino,"644,00",Importados,,646-kit-azzaro-wanted-edt-masculino.png,,,5
IMPORTADO_422,Kit Cabotine EDT 100ml + Creme 200ml,"225,00",Importados,,478-kit-cabotine-edt-100ml-creme-200ml.png,,,5
IMPORTADO_423,"Kit Chloé Travel 5ml (Chloé EDP e EDT, Nomade EDP e EDT)","378,00",Importados,,550-kit-chloe-travel-5ml-chloe-edp-e-edt-nomade-edp-e-edt.png,,,0
IMPORTADO_424,Kit Decant Bare Vanilla 10ml + Creme 25ml,"60,00",Importados,,155-kit-decante-bare-vanila-10-ml-creme-25-ml.png,,,5
IMPORTADO_425,Kit Fame: Perfume EDP 80ml + Hidratante 100ml,"770,00",Importados,,696-kit-fame-perfume-edp-80ml-hidratante-100ml.png,,,5
IMPORTADO_426,Kit Good Girl Very Elixir 80ml + Creme,"791,00",Importados,,701-kit-good-girl-very-elixir-80ml-creme.png,,,5
IMPORTADO_427,Kit La Vie Est Belle: Perfume 100ml + Miniatura 10ml + Hidratante 50ml,"870,75",Importados,,718-kit-la-vie-est-belle-perfume-100ml-caneta-10ml-hidratante-50ml.png,,,5
IMPORTADO_428,Kit Marina Classique 100ml,"308,00",Importados,,524-kit-marina-classique-100ml.png,,,5
IMPORTADO_429,Kit Michael Kors Feminino 50ml,"511,00",Importados,,582-kit-michael-kors-feminino-50ml.png,,,5
IMPORTADO_430,Kit Michael Kors Masculino 50ml,"511,00",Importados,,583-kit-michael-kors-masculino-50ml.png,,,5
IMPORTADO_431,Kit Mont'Anne My Way,"150,00",Importados,,411-kit-mont-anne-my-way.png,,,5
IMPORTADO_432,Kit Moschino Toy 2 Pearl Unissex,"560,00",Importados,,598-kit-moschino-toy-2-pearl-unissex.png,,,5
IMPORTADO_433,Kit My Way 90ml + Shower Gel 50ml,"830,25",Importados,,715-kit-my-way-90ml-shower-gel-50ml.png,,,5
IMPORTADO_434,Kit Nebras EDP,"336,00",Importados,,532-kit-nebras-edp.png,,,0
IMPORTADO_435,Kit Polo Blue EDT 125ml + 40ml,"679,00",Importados,,667-kit-polo-blue-edt-125ml-40ml.png,,,5
IMPORTADO_436,Kit Signature Absolue 50ml + 100ml,"469,00",Importados,,570-kit-signature-absolue-50ml-100ml.png,,,5
IMPORTADO_437,Kit UFC Takedown,"378,00",Importados,,551-kit-ufc-takedown.png,,,5
IMPORTADO_438,Kit UFC Ultimate K.O,"378,00",Importados,,552-kit-ufc-ultimate-k-o.png,,,5
IMPORTADO_439,Kit Uniq One Shampoo 150ml + Tratamento 100ml + Necessaire,"172,50",Importados,,449-kit-uniq-one-shampoo-150ml-tratamento-100ml-necessaire.png,,,0
IMPORTADO_440,Kit Versace Bright Crystal EDT 50ml + Creme 100ml,"560,00",Importados,,599-kit-versace-bright-crystal-edt-50ml-creme-100ml.png,,,5
IMPORTADO_441,Kit Versace Crystal Noir Feminino 50ml,"574,00",Importados,,606-kit-versace-crystal-noir-fem-50ml.png,,,5
IMPORTADO_442,Kit Versace Eros Flame,"588,00",Importados,,614-kit-versace-eros-flame.png,,,0
IMPORTADO_443,Kit Yara Collection (4x5ml),"165,00",Importados,,448-kit-yara-collection-4x5ml.png,,,5
IMPORTADO_444,La Bomba 15ml,"30,00",Importados,,035-la-bomba-15ml.png,,,0
IMPORTADO_445,La Charmante Eclatant 100ml,"187,50",Importados,,456-la-charmante-eclatant-100ml.png,,,0
IMPORTADO_446,La Charmante EDP 100ml,"195,00",Importados,,460-la-charmante-edp-100ml.png,,,5
IMPORTADO_447,La Vie Est Belle EDP 150ml,"843,75",Importados,,716-la-vie-est-belle-edp-150ml.png,,,5
IMPORTADO_448,La Vie Est Belle Sparkling Edition 50ml,"644,00",Importados,,647-la-vie-est-belle-sparkling-edition-50ml.png,,,5
IMPORTADO_449,Lady Million Royal 80ml,"602,00",Importados,,623-lady-million-royal-80ml.png,,,5
IMPORTADO_450,Laguna 100ml,"285,00",Importados,,504-laguna-100ml.png,,,5
IMPORTADO_451,Lattafa Maahir Honor 100ml,"336,00",Importados,,533-lattafa-maahir-honor-100ml.png,,,5
IMPORTADO_452,Layaan 100ml,"336,00",Importados,,534-layaan-100ml.png,,,5
IMPORTADO_453,Le Male In Blue 125ml,"700,00",Importados,,677-le-male-in-blue-125ml.png,,,5
IMPORTADO_454,Legend Blue Montblanc 100ml,"392,00",Importados,,556-legend-blue-montblanc-100ml.png,,,0
IMPORTADO_455,Light Blue Feminino EDP 100ml,"588,00",Importados,,615-light-blue-fem-edp-100ml.png,,,0
IMPORTADO_456,Light Blue Masculino EDP 100ml,"574,00",Importados,,607-light-blue-masc-edp-100ml.png,,,5
IMPORTADO_457,L'Interdit Givenchy EDP 80ml,"658,00",Importados,,653-linterdit-givenchy-edp-80ml.png,,,5
IMPORTADO_458,Maahir Legacy,"255,00",Importados,,497-maahir-legacy.png,,,0
IMPORTADO_459,Maleta Cici Bela,"75,00",Importados,,221-maleta-cici-bela.png,,,5
IMPORTADO_460,Maleta De Maquiagem Completa Resistente À Água,"90,00",Importados,,250-maleta-de-maquiagem-completa-resistente-gua.png,,,0
IMPORTADO_461,Marc Jacobs Absolute EDP 100ml,"1039,50",Importados,,736-marc-jacobs-absolute-edp-100ml.png,,,5
IMPORTADO_462,Marshmallow Blush 15ml,"30,00",Importados,,036-marshmallow-blush-15ml.png,,,5
IMPORTADO_463,Mawwal Fantasy Basir 100ml,"322,00",Importados,,527-mawwal-fantasy-basir-100ml.png,,,0
IMPORTADO_464,Meliora Parfums De Marly 75ml,"2268,00",Importados,,764-meliora-parfums-de-marly-75ml.png,,,5
IMPORTADO_465,Mercedes-Benz EDT 120ml,"350,00",Importados,,540-mercedes-benz-edt-120ml.png,,,5
IMPORTADO_466,Mercedes-Benz EDT Intense 100ml,"350,00",Importados,,541-mercedes-benz-edt-intense-100ml.png,,,5
IMPORTADO_467,Mercedes-Benz EDT Intense 120ml,"364,00",Importados,,547-mercedes-benz-edt-intense-120ml.png,,,5
IMPORTADO_468,Mercedes-Benz For Women EDP 90ml,"364,00",Importados,,548-mercedes-benz-for-women-edp-90ml.png,,,5
IMPORTADO_469,Mercedes-Benz Select EDT 100ml,"350,00",Importados,,542-mercedes-benz-select-edt-100ml.png,,,5
IMPORTADO_470,Mercedes-Benz Ultimate EDP 120ml,"350,00",Importados,,543-mercedes-benz-ultimate-edp-120ml.png,,,5
IMPORTADO_471,Michael Kors Sexy Amber EDP 100ml,"300,00",Importados,,510-michael-kors-sexy-amber-edp-100ml.png,,,0
IMPORTADO_472,Million Gold Pure Diamond EDP 90ml,"843,75",Importados,,006-million-gold-pure-diamond-90ml-edp.png,,,5
IMPORTADO_473,Mindset 100ml (MYSLF),"294,00",Importados,,516-mindset-100ml-myself.png,,,5
IMPORTADO_474,Miniatura 212 VIP Black EDP 8ml,"117,65",Importados,,271-miniatura-212-vip-black-edp-8ml.png,,,5
IMPORTADO_475,Miniatura Bad Boy Cobalt Absolute 8ml,"117,65",Importados,,272-miniatura-bad-boy-cobalt-absolute-8ml.png,,,5
IMPORTADO_476,Miniatura Caneta 10ml,"135,75",Importados,,285-miniatura-caneta-10ml.png,,,5
IMPORTADO_477,Miniatura Daisy Wild Eau So Intense 4ml,"126,70",Importados,,279-miniatura-daisy-wild-eau-so-intense-4ml.png,,,5
IMPORTADO_478,Miniatura Euphoria 15ml,"135,75",Importados,,286-miniatura-euphoria-15ml.png,,,0
IMPORTADO_479,Miniatura Gucci Flora Intense 5ml,"126,70",Importados,,280-miniatura-gucci-flora-intense-5ml.png,,,5
IMPORTADO_480,Miniatura Invictus EDT 5ml,"117,65",Importados,,273-miniatura-invictus-edt-5ml.png,,,5
IMPORTADO_481,Miniatura Invictus Elixir 5ml,"135,75",Importados,,287-miniatura-invictus-elixir-5ml.png,,,5
IMPORTADO_482,Miniatura Le Male Elixir Absolu 7ml,"117,65",Importados,,274-miniatura-le-male-elixir-absolu-7ml.png,,,0
IMPORTADO_483,Miniatura Olympea Elixir 6ml,"135,75",Importados,,288-miniatura-olympea-elixir-6ml.png,,,0
IMPORTADO_484,Miniatura Phantom In Red 5ml,"153,85",Importados,,368-miniatura-phantom-in-red-5ml.png,,,5
IMPORTADO_485,Miracle EDP 100ml Lancôme,"630,00",Importados,,637-miracle-edp-100ml-lancome.png,,,5
IMPORTADO_486,Montblanc Explorer Extreme Parfum Masculino 100ml,"546,00",Importados,,592-montblanc-explorer-extreme-parfum-masc-100ml.png,,,5
IMPORTADO_487,Montblanc Legend Red EDP 100ml,"336,00",Importados,,535-montblanc-legend-red-edp-100ml.png,,,5
IMPORTADO_488,Montblanc Legend Spirit EDT 100ml,"336,00",Importados,,536-montblanc-legend-spirit-edt-100ml.png,,,5
IMPORTADO_489,Montblanc Signature Elixir EDP 90ml,"532,00",Importados,,587-montblanc-signature-elixir-edp-90ml.png,,,5
IMPORTADO_490,Moschino Toy 2 Bubble Gum 100ml,"490,00",Importados,,577-moschino-toy-2-bubble-gum-100ml.png,,,5
IMPORTADO_491,My Devotion EDP Intense 100ml,"864,00",Importados,,717-my-devotion-edp-intense-100ml.png,,,5
IMPORTADO_492,My Devotion EDP Intense 30ml,"476,00",Importados,,573-my-devotion-edp-intense-30ml.png,,,5
IMPORTADO_493,MYSLF L'Absolu 100ml,"1208,25",Importados,,747-myslf-l-absolu-100-ml.png,,,5
IMPORTADO_494,Nishane Ani 100ml,"2119,50",Importados,,761-nishane-ani-100ml.png,,,5
IMPORTADO_495,Nishane Hacivat X 100ml,"1687,50",Importados,,754-nishane-hacivat-x-100ml.png,,,0
IMPORTADO_496,Nishane Hundred Silent Ways 100ml,"2295,00",Importados,,768-nishane-hundred-silent-ways-100ml.png,,,0
IMPORTADO_497,Nishane Wulong Cha 100ml,"1917,00",Importados,,757-nishane-wulong-cha-100ml.png,,,5
IMPORTADO_498,Olivia 80ml (Olympea),"240,00",Importados,,489-olivia-80ml-olympea.png,,,5
IMPORTADO_499,Olympea Elixir 80ml,"812,00",Importados,,706-olympea-elixir-80ml.png,,,5
